#1 
double table1(336, 8)
	# Time (s)	(1)Temperature exterieure  station meteo	(2)Temperature soufflage CTA Multifonctionnelle	(3)Temperature reprise CTA Multifonctionnelle	(4)Temperature soufflage CTA RDC R+1	(5)Temperature reprise CTA RDC R+1	(6)ahu_R1	(7)ahu_multi 
27142200.0	13.471974206349206	21.253369329081636	19.78697867032967	19.628626804945053	19.27693900510204	0.0	0.0
27144000.0	13.370740740740741	21.242444794444445	19.821715142857144	19.599999500000003	19.310001	0.0	0.0
27145800.0	13.450000000000001	21.271952788095238	19.887448400510205	19.620000107142857	19.337858821428572	0.0	0.0
27147600.0	13.58011583011583	21.509001914285715	19.924999625	19.675947743243245	19.342859035714287	0.0	0.0
27149400.0	13.547297297297296	21.484167375000002	19.927500000000002	19.66783922972973	19.32445774456522	0.0	0.0
27151200.0	13.507063882063884	21.338096214285713	19.93357142857143	19.655097565637067	19.33347993478261	0.0	0.0
27153000.0	13.470454545454546	21.198300565359478	19.906471529411768	19.616706063529413	19.33058976470588	0.0	0.0
27154800.0	13.427840909090909	21.3525560627487	19.923106219696972	19.669577240000002	19.310986083333333	0.0	0.0
27156600.0	13.587083333333334	21.494874273593076	19.868279761111115	19.684309707692307	19.231834083333336	0.0	0.0
27158400.0	13.966666666666667	21.43742999761905	19.86422312222222	19.66591582564103	19.2499995	0.0	0.0
27160200.0	14.511764705882353	21.405616017379682	19.8443148627451	19.67127605147059	19.250587764705884	0.0	0.0
27162000.0	14.471875	21.36674313257576	19.799635903645836	19.6728921328125	19.235626250000003	0.0	0.0
27163800.0	14.653125	21.30458548958333	19.89024670200893	19.652422859375	19.332501468750003	0.0	0.0
27165600.0	15.114285714285714	21.536667261904764	19.90204186734694	19.72847772282609	19.29244957142857	0.0	0.0
27167400.0	15.172222222222224	21.528960186921296	19.87096784299517	19.76850967912138	19.313796768115946	0.0	0.0
27169200.0	15.718958333333335	21.485070571180554	19.81942142753623	19.790938046875002	19.2872469057971	0.0	0.0
27171000.0	15.723958333333334	21.606534351851852	19.853518898148153	19.83629763888889	19.342592592592595	0.0	0.0
27172800.0	15.278125	21.604318875	19.924386763480392	19.8972925625	19.408334020833337	0.0	0.0
27174600.0	15.45	21.66332450895141	19.968381074567475	19.939001973529415	19.40506041176471	0.0	0.0
27176400.0	15.482785299806578	21.704755401017575	19.97598266094225	19.908112904711246	19.373551896656533	0.0	0.0
27178200.0	15.631419028999675	21.765386863636365	20.07593779920635	20.00154121825397	19.50784085873016	0.0	0.0
27180000.0	15.371447253705318	21.74413630958231	20.1409734972973	20.037755246246245	19.590161956756756	0.0	0.0
27181800.0	15.461111111111112	21.66611238888889	20.127500604166666	19.970813820624546	19.557500958333335	0.0	0.0
27183600.0	15.217857142857143	21.666052071428574	20.130357901785715	20.013677954831934	19.61035694642857	0.0	0.0
27185400.0	14.745874822190611	21.66249423139746	20.148536008534855	20.014820092105264	19.590412277382644	0.0	0.0
27187200.0	14.839950859950859	21.737600431706227	20.156541613267816	20.012429393939392	19.562188613022112	0.0	0.0
27189000.0	14.770000000000001	21.75745499823633	20.193049906349206	20.043520527777776	19.56259289814815	0.0	0.0
27190800.0	14.259375	21.70215108234127	20.166628712301588	20.06847321527778	19.539584895833336	0.0	0.0
27192600.0	13.553888888888888	21.606033448412703	20.074877679012346	19.952839567901236	19.448333833333336	0.0	0.0
27194400.0	13.94953125	21.71984425	20.0716686875	19.955416708333335	19.413409977272728	0.0	0.0
27196200.0	14.093627819548873	21.75730367763158	20.08926394680249	20.046718089134128	19.389966165148945	0.0	0.0
27198000.0	14.217802197802198	21.737813343750002	20.10668297890819	20.07433603349876	19.395286313482217	0.0	0.0
27199800.0	13.810978835978837	21.693282984375003	20.116667166666666	20.048889444444445	19.343890805555557	0.0	0.0
27201600.0	13.521666666666667	21.647144035714287	20.01479303125	19.968542114583336	19.31104272916667	0.0	0.0
27203400.0	13.213954545454547	21.672287521428572	20.005031681818185	19.92948481969697	19.28557608030303	0.0	0.0
27205200.0	12.307913961038961	21.5725023125	19.926420178977274	19.870854204545456	19.229489732954544	0.0	0.0
27207000.0	12.25	21.420594003289477	19.836030181020732	19.78809775708502	19.211417044407895	0.0	0.0
27208800.0	12.80852534562212	21.53254257862903	19.801466824535677	19.763748584367246	19.207522537298388	0.0	0.0
27210600.0	13.446180555555555	21.493958694444444	19.88455615	19.774166736111113	19.227778736111112	0.0	0.0
27212400.0	13.315624999999999	21.485626	19.88680098	19.751499575	19.223000275	0.0	0.0
27214200.0	13.203125	21.493126	19.89160026	19.745499275	19.211001175000003	0.0	0.0
27216000.0	13.241477272727273	21.506933181818184	19.896284746013986	19.733000468181817	19.206002231818182	0.0	0.0
27217800.0	13.450000000000001	21.39225926061776	19.868552060096157	19.705170388655464	19.197413120535714	0.0	0.0
27219600.0	13.346911196911197	21.432079272044245	19.824407898407337	19.708125944532767	19.17275297991742	0.0	0.0
27221400.0	13.218877551020409	21.370246220408166	19.753675933673467	19.69978943650794	19.12929733560091	0.0	0.0
27223200.0	13.125	21.37383722346939	19.783126011278195	19.665715535714288	19.145545037414966	0.0	0.0
27225000.0	13.228021978021978	21.35543049739734	19.803059212706327	19.649231846153846	19.135898102564106	0.0	0.0
27226800.0	13.343915343915343	21.370137855750485	19.84681103703704	19.694074351851853	19.19603402380952	0.0	0.0
27228600.0	13.3375	21.459314272865853	19.859678113360324	19.69937725	19.17594172133459	0.0	0.0
27230400.0	13.442499999999999	21.41902386585366	19.864054631578945	19.669074026209678	19.152303845394737	0.0	0.0
27232200.0	13.373529411764705	21.42803869607843	19.8200015	19.676775612903228	19.114737	0.0	0.0
27234000.0	12.664285714285715	21.45523847619048	19.83357228571429	19.707282716589866	19.10067642857143	0.0	0.0
27235800.0	13.163888888888888	21.483542392361112	19.911666694444445	19.74166783333333	19.147408092592592	0.0	0.0
27237600.0	13.119135802469135	21.44726859027778	19.86826410826211	19.7200005	19.115802530864197	0.0	0.0
27239400.0	13.433333333333334	21.441149120689655	19.86415584615385	19.691072325396828	19.11227253409091	0.0	0.0
27241200.0	13.481013257575757	21.46529130711207	19.871848153846155	19.725157616071428	19.093988831270295	0.0	0.0
27243000.0	13.786931818181818	21.379063000000002	19.875194307692308	19.67107291964286	19.150715267857144	0.0	0.0
27244800.0	13.29	21.410501625000002	19.894002	19.741904380952384	19.146858142857145	0.0	0.0
27246600.0	12.831578947368422	21.486822362534628	19.978421815789478	19.872842442105263	19.14774528195489	0.0	0.0
27248400.0	12.734545454545454	21.48784950640114	19.95579161003861	19.835028232432435	19.121853328185328	0.0	0.0
27250200.0	12.784545454545455	21.493296454545455	19.918588665784835	19.788518962962964	19.069028998236334	0.0	0.0
27252000.0	13.366666666666667	21.46654621010101	19.88629735185185	19.769111111111112	19.071480814814816	0.0	0.0
27253800.0	13.553529411764705	21.444598996434937	19.85215739215686	19.795723	19.023335098039215	0.0	0.0
27255600.0	13.5525	21.476364045454545	19.92375071875	20.106592261363637	19.07062503125	0.0	0.0
27257400.0	13.627450980392156	21.49464140522876	19.986667833333335	20.01781488472965	19.0999995	0.0	0.0
27259200.0	14.036979166666667	21.484923818287037	20.007085010416667	20.055609422743053	19.13571467857143	0.0	0.0
27261000.0	14.458823529411765	21.47530940740741	20.080882036764706	20.18323712254902	19.171598046218488	0.0	0.0
27262800.0	14.528174603174604	21.471482055555555	20.125357455357143	20.118254718253972	19.244285642857143	0.0	0.0
27264600.0	14.457777777777778	21.467654703703705	20.11614397385621	20.076955131535946	19.264285714285716	0.0	0.0
27266400.0	14.59495238095238	21.460910972113293	20.13044512698413	20.113894625	19.279061381632655	0.0	0.0
27268200.0	14.935294117647059	21.451764705882354	20.149200820000004	20.091617466911764	19.287335911764707	0.0	0.0
27270000.0	14.81969696969697	21.437654176827095	20.11920032	20.169166895833335	19.304100424242428	0.0	0.0
27271800.0	14.6	21.40959948	20.142667498039216	20.18951927807487	19.325099470588235	0.0	0.0
27273600.0	14.334666666666667	21.39902509247059	20.187568200261435	20.246547018181822	19.337057	0.0	0.0
27275400.0	14.454444444444444	21.393970492647057	20.207512190522877	20.167779083333336	19.36130755	0.0	0.0
27277200.0	14.611842105263158	21.38573643382353	20.148317410526317	20.052369342105266	19.304579989473684	0.0	0.0
27279000.0	14.735294117647058	21.36117823529412	20.0171224504644	19.928147851851854	19.21627644117647	0.0	0.0
27280800.0	14.520588235294117	21.32117773529412	19.950526578947372	19.894204442265796	19.184903852941176	0.0	0.0
27282600.0	14.338333333333335	21.26812495486111	19.802013819444443	19.810001	19.078598222222226	0.0	0.0
27284400.0	14.373928571428573	21.20812559375	19.728126375	19.7599995	19.0434785	0.0	0.0
27286200.0	14.299812312312314	21.13888975	19.64444538888889	19.71722377777778	19.0131415625	0.0	0.0
27288000.0	14.218657367044463	21.001474389400922	19.464516451612905	19.614792974654378	18.850969108870967	0.0	0.0
27289800.0	13.935624999999998	20.657048688095237	18.8940999	19.374573314285715	18.369600900000002	0.0	0.0
27291600.0	13.637500000000001	20.3731383627451	18.56347725490196	19.149413000000003	18.128705588235295	0.0	0.0
27293400.0	13.246969696969696	20.174445583333334	18.35549549537037	18.982222833333335	17.98355597777778	0.0	0.0
27295200.0	13.068587662337663	20.040895035714286	18.289931234375	18.849823294642857	17.96919486180556	0.0	0.0
27297000.0	12.921449456975772	19.95142869047619	18.422285314814815	18.78904796031746	18.100864353395064	0.0	0.0
27298800.0	12.757894736842104	19.850321935483873	18.373333444444444	18.717419709677422	18.051111666666667	0.0	0.0
27300600.0	12.651315789473685	19.78935462903226	18.283332694444447	18.665162080645164	17.97611129166667	0.0	0.0
